building_id,site_id,building_id_kaggle,site_id_kaggle,primaryspaceusage,sub_primaryspaceusage,sqm,sqft,lat,lng,timezone,electricity,hotwater,chilledwater,steam,water,irrigation,solar,gas,industry,subindustry,heatingtype,yearbuilt,date_opened,numberoffloors,occupants,energystarscore,eui,site_eui,source_eui,leed_level,rating,state,country
Hog_office_Richelle,Hog,1206,13,Office,Office,9285.3,99946,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,32,156.8,219.2,157.2,,,Minnesota,United States
Hog_office_Elizbeth,Hog,1210,13,Office,Office,8593.5,92500,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,240.6,346.7,243.0,,,Minnesota,United States
Hog_office_Denita,Hog,1211,13,Office,Office,8824.7,94988,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,70,87.5,130.1,88.0,,,Minnesota,United States
Hog_office_Candi,Hog,1214,13,Office,Office,18156.7,195437,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,242.1,350.4,235.3,,,Minnesota,United States
Hog_office_Miriam,Hog,1216,13,Office,Office,1418.5,15269,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,152.1,245.6,149.3,,,Minnesota,United States
Hog_education_Madge,Hog,1217,13,Education,Auditorium,6786.0,73044,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,108.7,183.2,108.5,,,Minnesota,United States
Hog_office_Vera,Hog,1219,13,Office,Office,8483.5,91316,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,72,76.9,132.1,75.4,,,Minnesota,United States
Hog_office_Concetta,Hog,1221,13,Office,Office,2699.9,29062,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,92,27.1,63.1,25.8,,,Minnesota,United States
Cockatoo_office_Rodney,Cockatoo,1326,15,Office,Office,4364.7,46981,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1962.0,,,,,,,,,,New York,United States
Cockatoo_education_Julio,Cockatoo,1327,15,Education,College Laboratory,9116.1,98125,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,2011.0,,,,,,,,,,New York,United States
Cockatoo_education_Brigitte,Cockatoo,1328,15,Education,College Laboratory,25998.0,279840,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,2008.0,,,,,,,,,,New York,United States
Cockatoo_education_Orlando,Cockatoo,1331,15,Education,College Laboratory,15887.2,171008,42.4598368592579,-76.4852915864667,US/Eastern,Yes,Yes,Yes,Yes,,,,,Education,College/University,,1930.0,,,,,,,,,,New York,United States
Cockatoo_education_Laurence,Cockatoo,1332,15,Education,College Classroom,4403.4,47398,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1912.0,,,,,,,,,,New York,United States
Cockatoo_office_Gail,Cockatoo,1333,15,Office,Office,2909.4,31316,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,1913.0,,,,,,,,,,New York,United States
Cockatoo_office_Paige,Cockatoo,1334,15,Office,Office,12151.2,130794,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1933.0,,,,,,,,,,New York,United States
Cockatoo_office_Jodie,Cockatoo,1336,15,Office,Office,2884.9,31053,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1915.0,,,,,,,,,,New York,United States
Cockatoo_office_Jimmy,Cockatoo,1337,15,Office,Office,1369.8,14744,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1910.0,,,,,,,,,,New York,United States
Cockatoo_education_Jack,Cockatoo,1338,15,Education,College Classroom,2918.5,31415,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1912.0,,,,,,,,,,New York,United States
Cockatoo_education_Erik,Cockatoo,1339,15,Education,College Classroom,13051.8,140488,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1961.0,,,,,,,,,,New York,United States
Cockatoo_education_Rita,Cockatoo,1341,15,Education,College Laboratory,1704.0,18342,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1960.0,,,,,,,,,,New York,United States
Cockatoo_education_Brendan,Cockatoo,1342,15,Education,College Laboratory,10856.1,116854,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1978.0,,,,,,,,,,New York,United States
Cockatoo_office_Laila,Cockatoo,1343,15,Office,Office,10254.6,110380,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1985.0,,,,,,,,,,New York,United States
Cockatoo_education_Lionel,Cockatoo,1344,15,Education,College Laboratory,11660.0,125507,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1974.0,,,,,,,,,,New York,United States
Cockatoo_education_Melanie,Cockatoo,1346,15,Education,College Classroom,3240.0,34875,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1993.0,,,,,,,,,,New York,United States
Cockatoo_education_Janet,Cockatoo,1347,15,Education,College Laboratory,29946.4,322341,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1995.0,,,,,,,,,,New York,United States
Cockatoo_education_Eunice,Cockatoo,1348,15,Education,College Laboratory,12195.5,131271,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,2010.0,,,,,,,,,,New York,United States
Cockatoo_education_Flora,Cockatoo,1350,15,Education,College Laboratory,13913.3,149762,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,2004.0,,,,,,,,,,New York,United States
Cockatoo_office_Elbert,Cockatoo,1351,15,Office,Office,3772.9,40611,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New York,United States
Cockatoo_office_Alton,Cockatoo,1352,15,Office,Office,3972.1,42755,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New York,United States
Cockatoo_education_Minh,Cockatoo,1355,15,Education,College Classroom,4697.8,50567,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New York,United States
Cockatoo_education_Doreen,Cockatoo,1356,15,Education,College Classroom,8477.7,91253,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New York,United States
Cockatoo_office_Roxanna,Cockatoo,1357,15,Office,Office,2008.4,21618,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New York,United States
Cockatoo_education_Mayra,Cockatoo,1359,15,Education,College Classroom,11546.8,124289,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1904.0,,,,,,,,,,New York,United States
Cockatoo_education_Charity,Cockatoo,1361,15,Education,College Laboratory,21726.6,233863,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1921.0,,,,,,,,,,New York,United States
Cockatoo_education_Jon,Cockatoo,1362,15,Education,Student Union,10589.8,113988,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,1923.0,,,,,,,,,,New York,United States
Cockatoo_office_Georgia,Cockatoo,1363,15,Office,Office,14672.4,157933,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1932.0,,,,,,,,,,New York,United States
Cockatoo_office_Pansy,Cockatoo,1366,15,Office,Office,8173.3,87977,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1947.0,,,,,,,,,,New York,United States
Cockatoo_education_Helene,Cockatoo,1367,15,Education,College Classroom,3130.4,33695,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1948.0,,,,,,,,,,New York,United States
Cockatoo_education_Maynard,Cockatoo,1370,15,Education,Student Union,443.4,4773,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,,,,,,,,,,,New York,United States
Cockatoo_office_Giovanni,Cockatoo,1375,15,Office,Office,10710.6,115288,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1957.0,,,,,,,,,,New York,United States
Cockatoo_education_Nelda,Cockatoo,1377,15,Education,College Laboratory,6930.5,74599,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1984.0,,,,,,,,,,New York,United States
Cockatoo_education_Tyler,Cockatoo,1378,15,Education,College Laboratory,19928.2,214505,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1990.0,,,,,,,,,,New York,United States
Cockatoo_office_Kristin,Cockatoo,1379,15,Office,Office,4603.6,49553,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1963.0,,,,,,,,,,New York,United States
Cockatoo_education_Terrence,Cockatoo,1380,15,Education,College Laboratory,18954.9,204029,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,2010.0,,,,,,,,,,New York,United States
Cockatoo_office_Delores,Cockatoo,1381,15,Office,Office,7861.0,84615,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1963.0,,,,,,,,,,New York,United States
Cockatoo_education_June,Cockatoo,1383,15,Education,College Laboratory,9811.7,105612,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1967.0,,,,,,,,,,New York,United States
Cockatoo_education_Clifton,Cockatoo,1384,15,Education,College Classroom,5292.6,56969,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,Yes,,,,,Education,College/University,,1967.0,,,,,,,,,,New York,United States
Cockatoo_office_Christy,Cockatoo,1387,15,Office,Office,17376.7,187041,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1973.0,,,,,,,,,,New York,United States
Cockatoo_office_Lorraine,Cockatoo,1410,15,Office,Office,1070.6,11524,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,1994.0,,,,,,,,,,New York,United States
Cockatoo_education_Magdalena,Cockatoo,1411,15,Education,College Classroom,846.4,9111,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,Yes,,,,,,Education,College/University,,1958.0,,,,,,,,,,New York,United States
Cockatoo_education_Shawn,Cockatoo,1421,15,Education,College Classroom,4453.2,47934,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,,,,,,,,,,,New York,United States
Cockatoo_education_Oliver,Cockatoo,1427,15,Education,College Classroom,16780.6,180625,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1933.0,,,,,,,,,,New York,United States
Cockatoo_education_Amira,Cockatoo,1428,15,Education,College Laboratory,2641.4,28432,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,,,,,,Education,College/University,,1933.0,,,,,,,,,,New York,United States
Cockatoo_education_Julia,Cockatoo,1429,15,Education,College Classroom,3758.9,40461,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,,,,,,Education,College/University,,2002.0,,,,,,,,,,New York,United States
Cockatoo_office_Ada,Cockatoo,1430,15,Office,Office,4952.0,53303,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1981.0,,,,,,,,,,New York,United States
Cockatoo_education_Sheryl,Cockatoo,1432,15,Education,College Laboratory,14927.0,160673,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1968.0,,,,,,,,,,New York,United States
Cockatoo_education_Claudine,Cockatoo,1433,15,Education,College Laboratory,2609.1,28084,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1913.0,,,,,,,,,,New York,United States
Cockatoo_education_Deloris,Cockatoo,1434,15,Education,College Laboratory,3079.5,33148,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1967.0,,,,,,,,,,New York,United States
Cockatoo_education_Joel,Cockatoo,1435,15,Education,College Laboratory,887.4,9552,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1961.0,,,,,,,,,,New York,United States
Cockatoo_education_Joeann,Cockatoo,1437,15,Education,College Laboratory,10360.4,111518,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1968.0,,,,,,,,,,New York,United States
Cockatoo_education_Marva,Cockatoo,1438,15,Education,College Classroom,10123.7,108971,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1990.0,,,,,,,,,,New York,United States
Cockatoo_education_Collin,Cockatoo,1439,15,Education,College Laboratory,5248.7,56497,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,,,,,,Education,College/University,,1957.0,,,,,,,,,,New York,United States
Cockatoo_education_Gussie,Cockatoo,1441,15,Education,College Laboratory,2800.4,30143,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,Yes,,,,,Education,College/University,,1951.0,,,,,,,,,,New York,United States
Cockatoo_education_Arlen,Cockatoo,1443,15,Education,College Classroom,3745.0,40311,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,,,,,,Education,College/University,,1913.0,,,,,,,,,,New York,United States
Cockatoo_office_Margaret,Cockatoo,1448,15,Office,Office,8572.3,92271,42.4598368592579,-76.4852915864667,US/Eastern,Yes,,,,,,,,Education,College/University,,2001.0,,,,,,,,,,New York,United States
